"","ara","fdr"
"OG0011568",0.742328729214948,1
"OG0011569",0.999648826189578,1
"OG0011570",0.523707663685705,1
"OG0011571",0.998953208784247,1
"OG0011572",0.14007857430181,1
"OG0011573",0.999711567038188,1
"OG0011574",0.343238217778291,1
"OG0011575",0.999728682410691,1
"OG0011576",0.999680076063822,1
"OG0011577",0.841093946417755,1
"OG0011578",0.643487710743589,1
"OG0011579",0.999481791051924,1
"OG0011580",1,1
"OG0011581",1,1
"OG0011582",0.999211049412697,1
"OG0011583",0.00462321455264083,0.176573761426039
"OG0011584",0.96350928965111,1
"OG0011585",0.999596931086453,1
"OG0011586",0.998322368845715,1
"OG0011587",0.992566075667179,1
"OG0011588",0.999991602949417,1
"OG0011589",0.961052981386309,1
"OG0011590",0.297615130783089,1
"OG0011591",0.999080773134668,1
"OG0011592",0.720221696190793,1
"OG0011593",0.999123076053579,1
"OG0011594",0.155401574611937,1
"OG0011595",0.0607495529801098,1
"OG0011596",0.99963978638219,1
"OG0011597",0.99907966882179,1
"OG0011598",0.999866394901022,1
"OG0011599",0.919955170857186,1
"OG0011600",0.968617750144915,1
"OG0011601",0.0936426959874383,1
"OG0011602",0.993494988210725,1
"OG0011603",0.456293038819286,1
"OG0011604",0.984271451554104,1
"OG0011605",0.99910649463772,1
"OG0011606",0.999535889216673,1
"OG0011607",0.999535889216673,1
"OG0011608",0.72426804384225,1
"OG0011609",1,1
"OG0011610",0.993009487773701,1
"OG0011611",0.999541054428328,1
"OG0011612",0.999311390125917,1
"OG0011613",0.978817850956551,1
"OG0011614",0.99935560297328,1
"OG0011615",0.99841139181214,1
"OG0011616",0.99976652793723,1
"OG0011617",1,1
"OG0011618",1,1
"OG0011619",0.999505127701888,1
"OG0011620",0.472131755092808,1
"OG0011621",0.999966509538169,1
"OG0011622",0.999553994885402,1
"OG0011623",0.999998558513881,1
"OG0011624",0.562715510465107,1
"OG0011625",0.173610153331367,1
"OG0011626",0.297615130783089,1
"OG0011627",0.768062062369526,1
"OG0011628",0.274110360858454,1
"OG0011629",0.999998650567512,1
"OG0011630",0.475567728610592,1
"OG0011631",0.841202057846526,1
"OG0011632",0.964152314271503,1
"OG0011633",0.406651779819473,1
"OG0011634",0.867292959321348,1
"OG0011635",0.999300812940467,1
"OG0011636",0.999694597015705,1
"OG0011637",0.0047278015686829,0.178992442535697
"OG0011638",0.999778345495433,1
"OG0011639",0.464917734815429,1
"OG0011640",0.420034513105888,1
"OG0011641",0.848218033455777,1
"OG0011642",0.999311285402961,1
"OG0011643",0.338383158202615,1
"OG0011644",0.999845196537172,1
"OG0011645",0.999845196537172,1
"OG0011646",0.399167425056192,1
"OG0011647",0.968617750144915,1
"OG0011648",0.99981932479459,1
"OG0011649",0.8528255668171,1
"OG0011650",0.99915927292181,1
"OG0011651",0.999848864241325,1
"OG0011652",0.985373322742965,1
"OG0011653",0.999919287116277,1
"OG0011654",0.999234697376983,1
"OG0011655",0.999169580883452,1
"OG0011656",0.999628194954713,1
"OG0011657",0.999735691940864,1
"OG0011658",0.999754245832234,1
"OG0011659",0.999076900736578,1
"OG0011660",0.999999999999995,1
"OG0011661",0.000818041238920147,0.0535221350396395
"OG0011662",0.999988916557325,1
"OG0011663",0.471571433236625,1
"OG0011664",0.977605728765997,1
"OG0011665",0.997323982305488,1
"OG0011666",0.423103231416626,1
"OG0011667",0.9993433336063,1
"OG0011668",0.606037911571742,1
"OG0011669",0.546868426209678,1
"OG0011670",0.273501381275537,1
"OG0011671",0.00844297242667199,0.293140756924768
"OG0011672",0.180532064315871,1
"OG0011673",0.802810562455058,1
"OG0011674",0.115048887056149,1
"OG0011675",0.594464460629756,1
"OG0011676",0.44653729834863,1
"OG0011677",0.115563377172682,1
"OG0011678",0.785508343326988,1
"OG0011679",0.0953413366161736,1
"OG0011680",0.999971740327885,1
"OG0011681",0.460791151892308,1
"OG0011682",0.8753099753293,1
"OG0011683",0.0742839654943953,1
"OG0011684",1,1
"OG0011685",0.714281897920448,1
"OG0011686",1,1
"OG0011687",0.96023681018074,1
"OG0011688",0.419178074891213,1
"OG0011689",0.925351201759156,1
"OG0011690",0.999452775302527,1
"OG0011691",0.998641102954976,1
"OG0011692",0.999891074975807,1
"OG0011693",1,1
"OG0011694",0.999999999999984,1
"OG0011695",0.999905118365168,1
"OG0011696",0.998224771741327,1
"OG0011697",0.000818041238920147,0.0535221350396395
"OG0011698",0.000816845828290292,0.0535221350396395
"OG0011699",0.829557872631752,1
"OG0011700",0.232655646644335,1
"OG0011701",0.998150394427346,1
"OG0011702",0.999611893003182,1
"OG0011703",0.000728723331738524,0.0535221350396395
"OG0011704",0.476105695187161,1
"OG0011705",0.999968498251023,1
"OG0011706",0.000703642378001271,0.0535221350396395
"OG0011707",0.998416094137201,1
"OG0011708",0.00706732042862051,0.253333363662094
"OG0011709",0.999755092078153,1
"OG0011710",0.117025627399446,1
"OG0011711",0.117025627399446,1
"OG0011712",0.992852493255237,1
"OG0011713",0.999633448076871,1
"OG0011714",0.577598548550732,1
"OG0011715",0.999507409057536,1
"OG0011716",0.457252018644906,1
"OG0011717",0.136348420518109,1
"OG0011718",0.486853607210297,1
"OG0011719",0.10262964808201,1
"OG0011720",0.118303895952368,1
"OG0011721",0.810326745497107,1
"OG0011722",0.999796838560006,1
"OG0011723",0.170368442586701,1
"OG0011724",0.997300934321604,1
"OG0011725",0.621082432838617,1
"OG0011726",0.631501669099232,1
"OG0011727",0.942013956945062,1
"OG0011728",0.999881793975178,1
"OG0011729",0.999384665619447,1
"OG0011730",0.999886560701775,1
"OG0011731",0.986755873637348,1
"OG0011732",0.999719325046068,1
"OG0011733",0.999159465680746,1
"OG0011734",0.987275012687381,1
"OG0011735",0.999329375525475,1
"OG0011736",0.999554731919969,1
"OG0011737",0.408095211206772,1
"OG0011738",0.291386311574688,1
"OG0011739",0.99927381073646,1
"OG0011740",0.000580360863090229,0.0535221350396395
"OG0011741",0.647970571785018,1
"OG0011742",0.228986216237829,1
"OG0011743",0.339613267492799,1
"OG0011744",0.561823852436651,1
"OG0011745",0.999150181069615,1
"OG0011746",0.59168680036103,1
"OG0011747",0.999426176545966,1
"OG0011748",0.992100977728344,1
"OG0011749",0.574564511161043,1
"OG0011750",0.750458646097685,1
"OG0011751",0.568989027817654,1
"OG0011752",0.999867395615347,1
"OG0011753",0.651859582279231,1
"OG0011754",0.999529458330204,1
"OG0011755",0.415756062596358,1
"OG0011756",0.233258742002951,1
"OG0011757",0.504565978064582,1
"OG0011758",0.963431737374659,1
"OG0011759",0.963431737374659,1
"OG0011760",0.983700939394677,1
"OG0011761",0.635149904342825,1
"OG0011762",0.999909974968447,1
"OG0011763",0.999311699798993,1
"OG0011764",0.999777833083649,1
"OG0011765",0.999247799576151,1
"OG0011766",0.874240599023094,1
"OG0011767",1,1
"OG0011768",0.999506613761692,1
"OG0011769",0.999749244715432,1
"OG0011770",0.280164304313981,1
"OG0011771",0.000816845828290292,0.0535221350396395
"OG0011772",0.9999768055527,1
"OG0011773",0.000818041238920147,0.0535221350396395
"OG0011774",0.00322877992488379,0.127450177377789
"OG0011775",0.999544138560041,1
"OG0011776",0.999051764928161,1
"OG0011777",0.999884762299752,1
"OG0011778",0.977092333310569,1
"OG0011779",0.749821263456929,1
"OG0011780",0.999539464967858,1
"OG0011781",0.254071906610078,1
"OG0011782",0.998907646541465,1
"OG0011783",0.999696235501772,1
"OG0011784",0.999483951492819,1
"OG0011785",0.995670841800406,1
"OG0011786",0.270421348831498,1
"OG0011787",0.999650137192439,1
"OG0011788",0.336338195145466,1
"OG0011789",0.00424757240383099,0.165458904216284
"OG0011790",0.0178037602937686,0.514933650728354
"OG0011791",0.00195803406573705,0.084045806171987
"OG0011792",0.0757511914332649,1
"OG0011793",0.999518228670623,1
"OG0011794",0.651329250726232,1
"OG0011795",0.680832494077402,1
"OG0011796",0.0439714882137376,1
"OG0011797",0.00054252495328132,0.0535221350396395
"OG0011798",0.308560437048398,1
"OG0011799",0.0452320058721025,1
"OG0011800",0.013034505749552,0.416301110171712
"OG0011801",0.00186615578183183,0.0806155372677225
"OG0011802",0.0849234141812553,1
"OG0011803",0.33234370816382,1
"OG0011804",0.846320322298157,1
"OG0011805",0.999107797219711,1
"OG0011806",0.646711126926331,1
"OG0011807",0.999975577270768,1
"OG0011808",0.850777647581424,1
"OG0011809",0.926035892056774,1
"OG0011810",0.963431737374659,1
"OG0011811",0.999395249074982,1
"OG0011812",0.909290803126126,1
"OG0011813",0.983700939394677,1
"OG0011814",0.988316644415074,1
"OG0011815",0.998906027393777,1
"OG0011816",0.999777833083649,1
"OG0011817",0.999777833083649,1
"OG0011818",0.999999999999913,1
"OG0011819",0.999142702180418,1
"OG0011820",0.999340934828026,1
"OG0011821",1,1
"OG0011822",0.805813702244149,1
"OG0011823",0.999743749060733,1
"OG0011824",0.997386279271308,1
"OG0011825",0.999868930813013,1
"OG0011826",0.991463835845913,1
"OG0011827",0.00144742783927059,0.0654645383143928
"OG0011828",0.000816845828290292,0.0535221350396395
"OG0011829",0.999371239315596,1
"OG0011830",0.999989854049647,1
"OG0011831",0.999251020336538,1
"OG0011832",0.997509654589475,1
"OG0011833",0.999492586072633,1
"OG0011834",0.999799901387205,1
"OG0011835",0.215406693165647,1
"OG0011836",0.99545094982153,1
"OG0011837",0.497744350072252,1
"OG0011838",0.284289689020712,1
"OG0011839",0.534081324754949,1
"OG0011840",0.999986476231536,1
"OG0011841",0.99712527310655,1
"OG0011842",0.292653826504061,1
"OG0011843",0.00462544766556681,0.176573761426039
"OG0011844",0.999786870000471,1
"OG0011845",0.64836222276187,1
"OG0011846",0.765703993842427,1
"OG0011847",0.436293251154939,1
"OG0011848",0.932915585156907,1
"OG0011849",0.999955198137913,1
"OG0011850",0.000254839945117228,0.0490046710732115
"OG0011851",0.735340242563174,1
"OG0011852",0.203306335762376,1
"OG0011853",0.446603815750566,1
"OG0011854",0.99914164975868,1
"OG0011855",0.409993406554963,1
"OG0011856",0.850777647581424,1
"OG0011857",0.964013812290654,1
"OG0011858",0.89866233279283,1
"OG0011859",0.928827982218295,1
"OG0011860",0.9513827833137,1
"OG0011861",0.99990468716988,1
"OG0011862",0.999777833083649,1
"OG0011863",1,1
"OG0011864",0.999245729681224,1
"OG0011865",0.999054355765163,1
"OG0011866",1,1
"OG0011867",0.240415271256769,1
"OG0011868",0.999315282102161,1
"OG0011869",0.998217442753311,1
"OG0011870",0.995974012494818,1
"OG0011871",0.998708470211233,1
"OG0011872",0.558853867381323,1
"OG0011873",0.999800832035885,1
"OG0011874",0.989807693769458,1
"OG0011875",0.986326651295345,1
"OG0011876",0.998966483844775,1
"OG0011877",0.000818041238920147,0.0535221350396395
"OG0011878",0.000816845828290292,0.0535221350396395
"OG0011879",0.0616690316504745,1
"OG0011880",0.000816845828290292,0.0535221350396395
"OG0011881",0.000818041238920147,0.0535221350396395
"OG0011882",0.99941865140372,1
"OG0011883",0.999956690270713,1
"OG0011884",0.995173529008388,1
"OG0011885",0.999916540223782,1
"OG0011886",0.994404314410909,1
"OG0011887",0.994837342833691,1
"OG0011888",0.213190360930393,1
"OG0011889",0.720864078371995,1
"OG0011890",0.999904706287618,1
"OG0011891",0.614642152135943,1
"OG0011892",0.999736543027043,1
"OG0011893",0.436301660800243,1
"OG0011894",0.590240979781252,1
"OG0011895",0.989218594709353,1
"OG0011896",0.761086643384895,1
"OG0011897",0.270421348831498,1
"OG0011898",0.125783010043139,1
"OG0011899",0.109687379360723,1
"OG0011900",0.196906581052602,1
"OG0011901",0.196906581052602,1
"OG0011902",0.196906581052602,1
"OG0011903",0.097624839445738,1
"OG0011904",0.680983469703157,1
"OG0011905",0.993767385951119,1
"OG0011906",0.958799423689835,1
"OG0011907",0.991304591620841,1
"OG0011908",0.789178925905358,1
"OG0011909",0.214105628564689,1
"OG0011910",0.669294454004568,1
"OG0011911",0.193986253874793,1
"OG0011912",0.277348631610999,1
"OG0011913",0.271880925051866,1
"OG0011914",0.649537689225071,1
"OG0011915",0.0512076899581958,1
"OG0011916",0.99917551819656,1
"OG0011917",0.227251420813769,1
"OG0011918",0.999525600629717,1
"OG0011919",0.999343928846055,1
"OG0011920",0.999282456555,1
"OG0011921",0.999430805921849,1
"OG0011922",0.716767042832586,1
"OG0011923",0.716767042832586,1
"OG0011924",0.999999999999906,1
"OG0011925",0.850777647581424,1
"OG0011926",0.850777647581424,1
"OG0011927",0.842379386486518,1
"OG0011928",0.89866233279283,1
"OG0011929",0.89866233279283,1
"OG0011930",0.89866233279283,1
"OG0011931",0.999218071177551,1
"OG0011932",0.996581659240626,1
"OG0011933",0.999641563516033,1
"OG0011934",0.321791496360221,1
"OG0011935",0.955676377022224,1
"OG0011936",1,1
"OG0011937",0.999985486180611,1
"OG0011938",0.995228640464771,1
"OG0011939",0.999999999999958,1
"OG0011940",0.99831365064649,1
"OG0011941",0.573447728088017,1
"OG0011942",0.641554968345799,1
"OG0011943",0.999999410091436,1
"OG0011944",0.983363852275148,1
"OG0011945",1,1
"OG0011946",0.753623703648708,1
"OG0011947",0.999538861012669,1
"OG0011948",0.999999999999985,1
"OG0011949",0.000818041238920147,0.0535221350396395
"OG0011950",0.000818041238920147,0.0535221350396395
"OG0011951",0.000818041238920147,0.0535221350396395
"OG0011952",0.000818041238920147,0.0535221350396395
"OG0011953",0.000818041238920147,0.0535221350396395
"OG0011954",0.000818041238920147,0.0535221350396395
"OG0011955",0.000694768415539383,0.0535221350396395
"OG0011956",0.263281199189038,1
"OG0011957",0.988772827084758,1
"OG0011958",0.336201346604487,1
"OG0011959",0.33767418877653,1
"OG0011960",0.647411122482392,1
"OG0011961",0.346226549547223,1
"OG0011962",0.280471554614192,1
"OG0011963",0.999514788709472,1
"OG0011964",0.999923533441454,1
"OG0011965",0.0666163980707052,1
"OG0011966",0.52063774591231,1
"OG0011967",0.34470113362878,1
"OG0011968",0.360638801208317,1
"OG0011969",0.39581977011389,1
"OG0011970",0.00424757240383099,0.165458904216284
"OG0011971",0.999419134676721,1
"OG0011972",0.0354347297372987,0.881335236619906
"OG0011973",0.109687379360723,1
"OG0011974",0.99952210521746,1
"OG0011975",0.99942584111733,1
"OG0011976",0.99942584111733,1
"OG0011977",0.922842576538808,1
"OG0011978",0.902005489103864,1
"OG0011979",0.596219429952397,1
"OG0011980",0.0173081034234295,0.502755642114186
"OG0011981",0.507766836128976,1
"OG0011982",0.621790646436709,1
"OG0011983",0.141464756921017,1
"OG0011984",0.141464756921017,1
"OG0011985",0.141464756921017,1
"OG0011986",0.659928089518432,1
"OG0011987",0.895690505510948,1
"OG0011988",0.194351678515932,1
"OG0011989",0.836818695211836,1
"OG0011990",0.204421345020101,1
"OG0011991",0.996778976667639,1
"OG0011992",0.282766252021893,1
"OG0011993",0.999592168333522,1
"OG0011994",0.507654436231185,1
"OG0011995",0.999226945446099,1
"OG0011996",0.999237801986649,1
"OG0011997",0.999989350646968,1
"OG0011998",0.134067426202172,1
"OG0011999",0.997940342369763,1
"OG0012000",0.999665977979765,1
"OG0012001",0.999893034177099,1
"OG0012002",0.810048090389887,1
"OG0012003",0.870661463706456,1
"OG0012004",0.464851784233629,1
"OG0012005",0.858498645085337,1
"OG0012006",0.999553464198681,1
"OG0012007",0.999917915166352,1
"OG0012008",0.99957904639293,1
"OG0012009",0.54265795979403,1
"OG0012010",0.999993955780066,1
"OG0012011",0.999394351684811,1
"OG0012012",0.997607055387578,1
"OG0012013",0.999352099101005,1
"OG0012014",0.99999999999997,1
"OG0012015",0.999843776674421,1
"OG0012016",0.83712234173358,1
"OG0012017",0.430509767862517,1
"OG0012018",0.99629345130857,1
"OG0012019",0.999648512926167,1
"OG0012020",0.000818041238920147,0.0535221350396395
"OG0012021",0.000816845828290292,0.0535221350396395
"OG0012022",0.000816845828290292,0.0535221350396395
"OG0012023",0.000818041238920147,0.0535221350396395
"OG0012024",0.000818041238920147,0.0535221350396395
"OG0012025",0.000818041238920147,0.0535221350396395
"OG0012026",0.999461127627203,1
"OG0012027",0.999817317705186,1
"OG0012028",0.995234377663559,1
"OG0012029",0.999460954434233,1
"OG0012030",0.999954334155252,1
"OG0012031",0.999900171659657,1
"OG0012032",0.995701224844956,1
"OG0012033",0.328647054800848,1
"OG0012034",0.99996218543363,1
"OG0012035",0.999149675719039,1
"OG0012036",0.202567928942716,1
"OG0012037",0.976172079322118,1
"OG0012038",0.392636036593119,1
"OG0012039",0.964181438109596,1
"OG0012040",0.425947661998692,1
"OG0012041",0.7578361784091,1
"OG0012042",0.00130821706826811,0.0599732981160462
"OG0012043",0.00036815136634996,0.0535221350396395
"OG0012044",0.591785199267728,1
"OG0012045",0.000735038305709047,0.0535221350396395
"OG0012046",0.957778544802565,1
"OG0012047",0.142789345061083,1
"OG0012048",0.162693232154021,1
"OG0012049",0.651262474932831,1
"OG0012050",0.999964696938315,1
"OG0012051",0.00027910470078475,0.0508347723942818
"OG0012052",0.419698823661087,1
"OG0012053",0.579945829687655,1
"OG0012054",0.999362845088276,1
"OG0012055",0.547383799469046,1
"OG0012056",0.999540168240816,1
"OG0012057",0.999894085292328,1
"OG0012058",0.813171405409949,1
"OG0012059",0.879116741191311,1
"OG0012060",0.999871824665473,1
"OG0012061",0.998194875753952,1
"OG0012062",0.999845142197891,1
"OG0012063",0.999993390544811,1
"OG0012064",0.999939068131075,1
"OG0012065",0.695638479262223,1
"OG0012066",0.713612289656639,1
"OG0012067",0.999624599418866,1
"OG0012068",0.954992795016355,1
"OG0012069",0.000818041238920147,0.0535221350396395
"OG0012070",0.000818041238920147,0.0535221350396395
"OG0012071",0.000816845828290292,0.0535221350396395
"OG0012072",0.64209042226457,1
"OG0012073",0.000818041238920147,0.0535221350396395
"OG0012074",0.999310915565102,1
"OG0012075",0.997198551746408,1
"OG0012076",0.953563253097834,1
"OG0012077",0.999087060922345,1
"OG0012078",0.997591982413592,1
"OG0012079",0.130103404547051,1
"OG0012080",0.0666163980707052,1
"OG0012081",0.0666163980707052,1
"OG0012082",0.306637658343793,1
"OG0012083",0.999985684066689,1
"OG0012084",0.999858812215236,1
"OG0012085",0.99255455226829,1
"OG0012086",0.130103404547051,1
"OG0012087",0.999465372554844,1
"OG0012088",0.985990363698989,1
"OG0012089",0.30154456632933,1
"OG0012090",0.396679644147578,1
"OG0012091",0.718960841108568,1
"OG0012092",0.99923114248359,1
"OG0012093",0.0232884580799225,0.627763676002391
"OG0012094",0.999500108917703,1
"OG0012095",0.000431714909544317,0.0535221350396395
"OG0012096",0.402621225309463,1
"OG0012097",0.14241779021853,1
"OG0012098",0.998095236124621,1
"OG0012099",0.455497441508323,1
"OG0012100",0.999006050973561,1
"OG0012101",0.11420385039386,1
"OG0012102",0.897518050516149,1
"OG0012103",0.28751461779726,1
"OG0012104",0.475868314183594,1
"OG0012105",0.725844392942134,1
"OG0012106",0.595302751937131,1
"OG0012107",0.301837638876148,1
"OG0012108",0.998535432603969,1
"OG0012109",0.999968498251023,1
"OG0012110",0.999671114813912,1
"OG0012111",0.999981640156028,1
"OG0012112",0.924345021496378,1
"OG0012113",0.3465118307867,1
"OG0012114",0.998093091158487,1
"OG0012115",0.520538854081803,1
"OG0012116",0.651301854341015,1
"OG0012117",0.999782066703748,1
"OG0012118",0.737570771515469,1
"OG0012119",0.737570771515469,1
"OG0012120",0.999992018706671,1
"OG0012121",0.999631859809229,1
"OG0012122",0.735091832910309,1
"OG0012123",0.732105534312919,1
"OG0012124",0.999885050425188,1
"OG0012125",0.996057129999474,1
"OG0012126",0.996057129999474,1
"OG0012127",0.00210554395318046,0.0881488581572716
"OG0012128",0.998970945500228,1
"OG0012129",0.999892643764071,1
"OG0012130",0.910685179653461,1
"OG0012131",0.97862484540239,1
"OG0012132",0.999821578026179,1
"OG0012133",0.999352099101005,1
"OG0012134",0.528993135898692,1
"OG0012135",0.996308063851135,1
"OG0012136",0.938092918841688,1
"OG0012137",0.236184810455405,1
"OG0012138",0.910667506607356,1
"OG0012139",0.865671751941019,1
"OG0012140",0.000818041238920147,0.0535221350396395
"OG0012141",0.000818041238920147,0.0535221350396395
"OG0012142",0.000818041238920147,0.0535221350396395
"OG0012143",0.000818041238920147,0.0535221350396395
"OG0012144",0.000818041238920147,0.0535221350396395
"OG0012145",0.794501545051435,1
"OG0012146",0.999889969803907,1
"OG0012147",0.993964132394221,1
"OG0012148",0.988183865484934,1
"OG0012149",0.999966163394233,1
"OG0012150",0.998876246138626,1
"OG0012151",0.19946394698606,1
"OG0012152",0.0666163980707052,1
"OG0012153",0.0666163980707052,1
"OG0012154",0.0666163980707052,1
"OG0012155",0.985990363698989,1
"OG0012156",0.0666163980707052,1
"OG0012157",0.59743164495195,1
"OG0012158",0.374755710023065,1
"OG0012159",0.0666163980707052,1
"OG0012160",0.33097601970431,1
"OG0012161",0.88554892485733,1
"OG0012162",0.985975750957969,1
"OG0012163",0.985990363698989,1
"OG0012164",0.413440784202827,1
"OG0012165",0.965468553278335,1
"OG0012166",0.633831792325653,1
"OG0012167",0.982629329006822,1
"OG0012168",0.995728911406445,1
"OG0012169",0.99940891995841,1
"OG0012170",0.0666163980707052,1
"OG0012171",0.0666163980707052,1
"OG0012172",0.0666163980707052,1
"OG0012173",0.206086676439068,1
"OG0012174",0.206086676439068,1
"OG0012175",0.206086676439068,1
"OG0012176",0.191989147485845,1
"OG0012177",0.963329578376852,1
"OG0012178",0.999167949808319,1
"OG0012179",0.401932022313231,1
"OG0012180",0.999878571236356,1
"OG0012181",0.260543919240882,1
"OG0012182",0.325664753254875,1
"OG0012183",0.999400826713407,1
"OG0012184",0.978514328705226,1
"OG0012185",0.681608067437182,1
"OG0012186",0.998393508307384,1
"OG0012187",7.01157386033389e-05,0.0490046710732115
"OG0012188",0.000777860204481309,0.0535221350396395
"OG0012189",0.000254839945117228,0.0490046710732115
"OG0012190",0.00130821706826811,0.0599732981160462
"OG0012191",0.00130821706826811,0.0599732981160462
"OG0012192",0.821082436288133,1
"OG0012193",0.203076502770014,1
"OG0012194",0.000113088790362467,0.0490046710732115
"OG0012195",0.515872026391425,1
"OG0012196",0.807833530331241,1
"OG0012197",0.999634833577047,1
"OG0012198",0.230440045001281,1
"OG0012199",0.999698600429897,1
"OG0012200",0.997913806169985,1
"OG0012201",0.160343005563637,1
"OG0012202",0.019676969123593,0.550220310887524
"OG0012203",0.990635591764365,1
"OG0012204",0.999845196537172,1
"OG0012205",0.999968498251023,1
"OG0012206",0.999968498251023,1
"OG0012207",0.999798081036562,1
"OG0012208",0.593702390619809,1
"OG0012209",0.997960959382241,1
"OG0012210",0.999804912140152,1
"OG0012211",0.999867963357832,1
"OG0012212",0.777184541798652,1
"OG0012213",0.444759657392516,1
"OG0012214",0.999898616744505,1
"OG0012215",0.999790532860609,1
"OG0012216",0.999271905249684,1
"OG0012217",0.999992018706671,1
"OG0012218",0.999992018706671,1
"OG0012219",0.999992018706671,1
"OG0012220",0.999167480356843,1
"OG0012221",0.999481418712734,1
"OG0012222",0.99935354731003,1
"OG0012223",0.980008250287533,1
"OG0012224",0.319498330602032,1
"OG0012225",0.999970186433761,1
"OG0012226",0.978696028539727,1
"OG0012227",0.997830107296419,1
"OG0012228",0.999511674033942,1
"OG0012229",0.999788193757226,1
"OG0012230",0.999699002953629,1
"OG0012231",0.999620629099002,1
"OG0012232",0.99874102985353,1
"OG0012233",0.999823828419812,1
"OG0012234",0.999562444763911,1
"OG0012235",0.999951311552112,1
"OG0012236",0.999082147553364,1
"OG0012237",0.999766984687195,1
"OG0012238",0.997341956074342,1
"OG0012239",0.999476160832332,1
"OG0012240",0.996578213113402,1
"OG0012241",0.998220752519885,1
"OG0012242",0.999674794494102,1
"OG0012243",0.99972282522067,1
"OG0012244",0.999655459615222,1
"OG0012245",0.00681029733568155,0.245425635000845
"OG0012246",0.000818041238920147,0.0535221350396395
"OG0012247",0.999997767580629,1
"OG0012248",0.997452599626439,1
"OG0012249",0.999852708666688,1
"OG0012250",0.558008260965164,1
"OG0012251",0.999988021054173,1
"OG0012252",0.99936456422118,1
"OG0012253",0.999688411818898,1
"OG0012254",0.999727399034147,1
"OG0012255",0.844772240534608,1
"OG0012256",0.999827626508521,1
"OG0012257",0.998494172850309,1
"OG0012258",0.0455944008373157,1
"OG0012259",0.189389462086341,1
"OG0012260",0.999652356618829,1
"OG0012261",0.999113622892215,1
"OG0012262",0.999113622892215,1
"OG0012263",0.249702386262345,1
"OG0012264",0.9999960446796,1
"OG0012265",0.736715257639589,1
"OG0012266",0.150545353239879,1
"OG0012267",0.669906514556281,1
"OG0012268",0.0666163980707052,1
"OG0012269",0.998886341632355,1
"OG0012270",0.757703852730626,1
"OG0012271",0.565561934510662,1
"OG0012272",0.0694491857980989,1
"OG0012273",0.61183379681742,1
"OG0012274",0.707418100015067,1
"OG0012275",0.299066036831994,1
"OG0012276",0.999333779539766,1
"OG0012277",0.999863484377828,1
"OG0012278",0.945879694179692,1
"OG0012279",0.99987224995921,1
"OG0012280",0.826046773293964,1
"OG0012281",0.999772254160522,1
"OG0012282",0.19254745423799,1
"OG0012283",0.835112316363692,1
"OG0012284",0.999841752377655,1
"OG0012285",0.896740681010658,1
"OG0012286",0.712755386731688,1
"OG0012287",0.718143800124021,1
"OG0012288",0.985990363698989,1
"OG0012289",0.999090243281823,1
"OG0012290",0.00130821706826811,0.0599732981160462
"OG0012291",0.00130821706826811,0.0599732981160462
"OG0012292",0.00130821706826811,0.0599732981160462
"OG0012293",0.00130821706826811,0.0599732981160462
"OG0012294",0.000254839945117228,0.0490046710732115
"OG0012295",0.999637454819377,1
"OG0012296",0.000216523567739471,0.0490046710732115
"OG0012297",0.00784779036606179,0.275449267067138
"OG0012298",0.00738192056005629,0.261825066601154
"OG0012299",0.718054358907739,1
"OG0012300",0.783939277462948,1
"OG0012301",0.237410111120855,1
"OG0012302",0.979636521197804,1
"OG0012303",0.0666163980707052,1
"OG0012304",0.375457980340473,1
"OG0012305",0.0201935289855494,0.560017250344105
"OG0012306",0.989066640511723,1
"OG0012307",0.637116488345054,1
"OG0012308",0.998777321656213,1
"OG0012309",0.000616710014371706,0.0535221350396395
"OG0012310",0.886937288365773,1
"OG0012311",0.00304418484767698,0.123582901737923
"OG0012312",0.999358507637138,1
"OG0012313",0.999735202560534,1
"OG0012314",0.25524914979888,1
"OG0012315",0.999862729877264,1
"OG0012316",0.999876870813793,1
"OG0012317",0.999959812605261,1
"OG0012318",0.999959812605261,1
"OG0012319",0.993938556278272,1
"OG0012320",0.474892964482862,1
"OG0012321",0.99317559169864,1
"OG0012322",0.999660198254453,1
"OG0012323",0.998646922236354,1
"OG0012324",0.999893034177099,1
"OG0012325",0.999893034177099,1
"OG0012326",0.632028476312084,1
"OG0012327",0.632028476312084,1
"OG0012328",0.999481418712734,1
"OG0012329",0.998946356647288,1
"OG0012330",0.999481418712734,1
"OG0012331",0.692886800851658,1
"OG0012332",0.998484355441783,1
"OG0012333",0.998484355441783,1
"OG0012334",0.998484355441783,1
"OG0012335",0.998484355441783,1
"OG0012336",0.998484355441783,1
"OG0012337",0.998484355441783,1
"OG0012338",0.998827630802195,1
"OG0012339",0.999837455098089,1
"OG0012340",0.969905821266981,1
"OG0012341",0.999422858373216,1
"OG0012342",0.998431443627475,1
"OG0012343",0.998375125179019,1
"OG0012344",0.999925009980126,1
"OG0012345",0.999631148337213,1
"OG0012346",0.996750079330462,1
"OG0012347",0.998492646574964,1
"OG0012348",0.999854531725548,1
"OG0012349",0.692923930994642,1
"OG0012350",0.61786170218284,1
"OG0012351",0.732803626830619,1
"OG0012352",0.999867372011273,1
"OG0012353",0.000253595596137838,0.0490046710732115
"OG0012354",0.000253595596137838,0.0490046710732115
"OG0012355",0.000253595596137838,0.0490046710732115
